price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,ev_yenilendi_mi,ev_yili
320000,2.0,1.0,950,5316,1.0,0,2,3,950,0,Seattle,1,1994
772650,4.0,2.5,2660,10800,1.0,0,0,3,2660,0,Bellevue,1,2014
669950,4.0,2.5,2670,11877,2.0,0,0,3,2670,0,Sammamish,0,1996
690000,5.0,3.5,2720,7598,2.0,0,0,3,1860,860,Seattle,0,1993
300000,3.0,2.25,1780,10395,1.0,0,0,3,1780,0,Renton,1,2011
225500,2.0,1.75,1590,11276,1.0,0,0,4,1590,0,Auburn,0,1972
775000,3.0,2.75,2850,14800,1.0,0,0,4,1920,930,Bellevue,1,1992
805000,3.0,2.75,2600,5875,1.5,0,2,5,1600,1000,Seattle,0,1929
254000,5.0,2.0,2080,16117,1.0,0,0,5,1740,340,Auburn,0,1959
446000,2.0,1.5,1370,1221,2.0,0,0,3,1080,290,Seattle,0,2008
530000,3.0,2.0,2330,26571,2.5,0,0,3,2330,0,Bellevue,1,2000
402000,2.0,1.0,620,2475,1.0,0,0,5,620,0,Seattle,1,1984
354950,4.0,2.75,2530,7350,1.0,0,0,5,1280,1250,Federal Way,0,1977
405000,4.0,2.5,2220,4652,2.0,0,0,3,2220,0,Renton,0,2001
568000,4.0,1.75,2110,265716,1.0,0,0,4,2110,0,Redmond,0,1979
270000,4.0,2.25,2600,9900,1.0,0,0,3,1600,1000,Seattle,1,1993
755000,4.0,2.75,2880,4000,1.5,0,0,3,2100,780,Seattle,1,2000
1145000,3.0,2.5,2490,4000,2.0,0,0,5,1670,820,Seattle,0,1918
495000,3.0,1.75,1440,11787,1.0,0,0,3,1440,0,Sammamish,1,2009
1250000,3.0,3.0,3760,8500,2.5,0,3,4,3060,700,Seattle,0,1910
580000,4.0,1.75,1720,6975,1.0,0,0,3,1420,300,Redmond,0,1975
1080000,4.0,3.5,3990,5267,2.0,0,0,3,3990,0,Bellevue,0,2008
450000,2.0,1.75,840,3340,1.0,0,0,3,700,140,Seattle,1,1994
279900,3.0,1.75,1580,6620,1.0,0,0,3,1580,0,Federal Way,1,2000
339000,2.0,1.0,950,7954,1.0,0,0,4,950,0,Seattle,1,1998
1340000,4.0,3.5,3190,5040,2.0,0,3,3,2160,1030,Seattle,0,2003
815000,4.0,2.75,2620,4743,1.0,0,2,4,1310,1310,Seattle,1,1985
800000,3.0,1.75,2080,75794,1.0,0,0,3,2080,0,Kirkland,1,2004
638000,3.0,2.0,1660,3729,1.0,0,0,5,970,690,Seattle,1,1956
475580,3.0,1.75,1520,11085,1.0,0,0,3,1520,0,Sammamish,1,2009
243800,3.0,1.0,1140,27760,1.0,0,0,4,1140,0,Issaquah,0,1981
620000,3.0,2.0,2460,41343,1.0,0,0,4,2460,0,Issaquah,0,1988
750000,4.0,2.75,1750,5080,1.5,0,0,3,1750,0,Seattle,1,2005
626000,3.0,1.75,2430,5000,2.0,0,0,4,1760,670,Seattle,0,1945
253500,3.0,1.0,1640,12384,1.0,0,0,4,1090,550,Federal Way,1,1979
150000,3.0,1.0,1310,9612,1.0,0,0,3,960,350,Auburn,1,2003
440000,3.0,1.5,2120,6290,1.0,0,0,4,1220,900,Seattle,1,1985
660000,3.0,1.0,1210,9622,1.0,0,1,3,1210,0,Bellevue,1,2009
695000,3.0,2.75,2590,12063,2.0,0,0,3,2590,0,Bellevue,0,1993
440000,4.0,2.5,2250,7526,2.0,0,0,3,2250,0,Renton,0,1989
219500,3.0,1.0,1090,6710,1.5,0,0,5,1090,0,Auburn,0,1912
220000,3.0,1.5,1660,15600,2.0,0,0,3,1660,0,Auburn,1,2013
270000,2.0,1.0,1780,81021,1.0,0,3,4,1780,0,Auburn,1,1979
900000,4.0,3.5,3370,5000,2.0,0,2,3,2470,900,Seattle,0,2008
1990000,5.0,3.0,4480,5000,2.5,0,0,5,3420,1060,Seattle,0,1902
800000,4.0,2.5,2990,16809,2.0,0,0,3,2990,0,Woodinville,1,2009
1387800,3.0,3.0,2480,5500,2.0,0,3,3,1730,750,Seattle,1,2005
451000,5.0,2.75,2830,8925,1.5,0,0,3,2830,0,Kirkland,1,2011
471000,2.0,1.75,1240,6417,1.0,0,0,5,1240,0,Seattle,1,1956
827000,4.0,2.5,3230,12100,1.0,0,0,3,1870,1360,Bellevue,1,2004
252500,3.0,2.0,1900,8002,1.0,0,0,3,1900,0,Federal Way,0,1991
663000,3.0,2.0,1480,3876,1.0,0,0,5,860,620,Seattle,1,1970
971971,4.0,3.75,3460,6738,2.0,0,0,3,3460,0,Renton,1,1923
240000,4.0,1.0,1200,2171,1.5,0,0,3,1200,0,Seattle,0,1933
334888,3.0,2.5,1769,7324,2.0,0,0,3,1769,0,Auburn,1,1912
414000,3.0,2.5,2490,4540,2.5,0,0,3,2490,0,Renton,1,1912
782900,4.0,3.25,3060,3898,2.0,0,0,3,2300,760,Issaquah,0,2014
525000,4.0,2.75,3030,6625,2.0,0,0,3,3030,0,Renton,0,2011
390000,3.0,3.25,1370,913,2.0,0,0,3,1100,270,Seattle,0,2006
257500,3.0,2.25,1715,6819,2.0,0,0,3,1715,0,Federal Way,0,1995
665000,2.0,1.0,1110,3200,1.0,0,0,3,1110,0,Seattle,1,2002
327000,5.0,2.75,2400,8050,2.0,0,0,3,2400,0,Auburn,1,2006
425000,3.0,1.0,1520,213444,1.5,0,3,5,1520,0,Renton,0,1988
687500,4.0,2.75,3190,10970,2.0,0,0,3,3190,0,Sammamish,0,1994
672500,3.0,2.25,2400,5300,1.5,0,0,4,1250,1150,Seattle,1,1989
215500,2.0,1.75,1220,15600,1.0,0,0,3,1220,0,Auburn,1,2002
464900,4.0,2.25,2020,8424,1.0,0,0,4,1380,640,Kirkland,0,1979
417000,4.0,2.25,2300,7700,1.0,0,0,3,1380,920,Seattle,1,1989
700000,3.0,2.5,1660,1545,2.0,0,2,3,1400,260,Seattle,0,2002
1619999,4.0,3.0,3900,9750,1.0,0,4,5,2520,1380,Bellevue,0,1972
460000,4.0,2.5,2110,35091,1.0,0,0,4,1290,820,Issaquah,0,1985
561500,3.0,1.75,1960,6380,1.0,0,0,4,980,980,Seattle,1,1989
447000,2.0,1.0,1320,8380,1.0,0,0,3,1320,0,Seattle,0,1953
212700,2.0,1.0,940,5040,1.0,0,0,3,940,0,Seattle,1,2003
260000,2.0,1.0,700,4800,1.0,0,0,3,700,0,Seattle,1,2008
275500,2.0,1.0,720,11400,1.0,0,0,5,720,0,Shoreline,0,1951
415000,3.0,1.75,2410,8944,1.0,0,0,4,1860,550,Renton,0,1967
350000,5.0,1.75,2330,14322,1.0,0,0,4,1180,1150,Renton,0,1968
750000,4.0,2.25,3190,11597,2.0,0,0,3,2300,890,Sammamish,0,1984
209950,3.0,1.0,970,9583,1.0,0,0,4,970,0,Federal Way,0,1967
430000,2.0,1.0,1050,2570,1.0,0,0,5,850,200,Seattle,0,1927
661500,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,Redmond,0,1977
738000,3.0,3.0,2630,4896,2.0,0,0,3,2630,0,Redmond,0,2006
1820000,4.0,4.5,6640,53330,2.0,0,0,3,6640,0,Woodinville,0,1993
221000,3.0,1.0,910,8789,1.0,0,0,3,910,0,Seattle,1,1963
665000,3.0,2.5,2610,35000,2.0,0,0,3,2610,0,Woodinville,1,2000
255000,3.0,2.5,1720,6194,2.0,0,0,3,1720,0,Auburn,1,2006
500000,4.0,1.0,1440,7100,1.5,0,0,3,1440,0,Seattle,1,2014
191000,2.0,1.0,900,3400,1.0,0,0,5,900,0,Seattle,0,1905
315000,6.0,4.0,3120,4240,2.0,0,2,4,2090,1030,Seattle,0,1993
415000,3.0,2.5,1060,1536,2.0,0,0,3,1060,0,Seattle,0,2000
523460,5.0,1.75,1890,5000,1.5,0,0,3,1090,800,Seattle,1,2014
550000,4.0,3.5,4150,16197,2.0,0,0,3,4150,0,Auburn,0,2006
342000,3.0,1.75,1780,10409,1.0,0,0,3,1280,500,Renton,1,2013
560000,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,Renton,0,2003
1050000,4.0,4.25,4390,13833,2.0,0,3,3,3320,1070,Issaquah,0,2003
710000,2.0,1.5,1640,4080,1.5,0,0,5,1540,100,Seattle,0,1916
1020000,3.0,2.25,1670,4800,1.5,0,3,3,1670,0,Seattle,1,2005
480000,2.0,1.0,1500,3420,1.0,0,0,3,1500,0,Seattle,0,1902
530000,4.0,1.75,2860,48351,1.0,0,0,3,1710,1150,Woodinville,0,1978
469900,4.0,2.5,2990,8913,2.0,0,0,4,2990,0,Renton,0,1991
397000,5.0,1.0,1170,6757,1.0,0,0,4,800,370,Seattle,0,1944
718500,3.0,1.5,1200,6240,1.0,0,0,3,1030,170,Seattle,1,2008
195000,2.0,1.0,1020,8100,1.0,0,0,3,1020,0,Seattle,1,1996
285000,2.0,1.0,910,8155,1.0,0,0,4,910,0,Shoreline,0,1948
295000,1.0,1.0,700,2500,1.0,0,0,4,700,0,Seattle,0,1907
602000,4.0,1.75,2420,37800,1.0,0,0,4,1880,540,Redmond,0,1981
235000,3.0,1.75,1950,8712,1.0,0,0,3,1950,0,Renton,1,2012
504200,2.0,1.5,1200,1687,3.0,0,0,3,1200,0,Seattle,0,2008
710000,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,Redmond,0,2003
589500,3.0,3.25,2310,3075,2.0,0,0,3,1730,580,Seattle,0,2005
735000,3.0,2.25,1490,1212,2.0,0,0,3,1040,450,Seattle,0,2011
427000,3.0,2.5,2432,9391,2.0,0,2,3,2432,0,Federal Way,0,2005
982000,4.0,2.75,3610,8580,2.0,0,0,3,3610,0,Kirkland,0,2014
235000,1.0,1.5,1170,1456,2.0,0,0,3,1070,100,Seattle,0,2007
288790,4.0,2.0,1350,942,3.0,0,0,3,1350,0,Issaquah,0,2008
229800,2.0,1.75,1110,1773,2.0,0,0,3,1110,0,Seattle,0,2014
516500,1.0,1.25,1100,638,3.0,0,0,3,1100,0,Seattle,0,2014
1600000,3.0,4.25,2820,7200,2.0,0,0,4,2460,360,Seattle,0,1930
300000,4.0,1.0,1370,8499,1.0,0,0,3,1370,0,Shoreline,1,1998
470000,3.0,1.5,1500,5000,1.5,0,0,4,1140,360,Seattle,0,1927
650000,2.0,1.0,1050,2542,1.0,0,0,3,880,170,Seattle,0,1904
585000,5.0,2.5,2670,16777,1.5,0,0,4,1620,1050,Seattle,0,1920
699900,4.0,2.5,2190,11500,1.0,0,0,4,1430,760,Bellevue,0,1972
475000,3.0,2.5,1700,9100,1.0,0,0,3,1160,540,Seattle,1,2006
397000,3.0,3.5,1360,1275,2.0,0,0,3,1240,120,Seattle,0,2007
325000,5.0,2.75,2130,6222,1.0,0,0,3,1300,830,Seattle,0,1991
265000,3.0,1.0,1800,7650,1.0,0,0,5,1800,0,Renton,0,1957
835000,3.0,2.25,2120,54014,2.0,0,0,4,2120,0,Bellevue,0,1964
780000,4.0,2.5,3500,7048,2.0,0,0,3,3500,0,Redmond,0,2005
1200000,4.0,2.0,2120,3360,2.0,0,0,3,2120,0,Seattle,1,2010
935000,2.0,2.5,1780,2067,2.0,0,0,5,1780,0,Bellevue,0,1974
300000,2.0,1.0,960,8153,1.0,0,0,3,960,0,Shoreline,1,2012
419000,2.0,1.75,1510,4980,1.0,0,0,3,1510,0,Redmond,0,2006
410000,1.0,1.5,1010,5750,1.0,0,0,3,1010,0,Seattle,1,1948
1165000,3.0,3.0,3790,5001,2.0,0,0,3,2810,980,Seattle,0,1989
461000,3.0,1.75,3600,8666,2.0,0,0,4,2400,1200,Kirkland,0,1948
385000,3.0,1.75,1300,7030,1.0,0,0,3,1300,0,Kirkland,1,1997
669500,4.0,2.25,2500,4046,1.5,0,0,4,1520,980,Seattle,1,2001
491950,3.0,2.25,2090,10733,1.0,0,0,3,1440,650,Seattle,1,2004
1230000,3.0,1.75,2200,14630,1.5,0,1,3,2200,0,Bellevue,1,2003
370000,3.0,1.0,1320,7341,1.0,0,0,3,1320,0,Shoreline,0,1982
263400,4.0,2.0,1360,60548,1.0,0,0,3,960,400,Auburn,1,2012
535000,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,Seattle,1,2002
490000,4.0,3.0,2330,3497,2.0,0,0,3,1920,410,Seattle,0,2003
345000,2.0,1.0,970,5750,1.0,0,0,4,970,0,Seattle,1,1958
436500,4.0,2.5,2290,11173,2.0,0,0,4,2290,0,Renton,0,1988
550000,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,Redmond,0,1967
441000,2.0,1.5,1190,3400,1.0,0,0,3,990,200,Seattle,1,2001
406500,2.0,1.0,870,5750,1.0,0,0,4,870,0,Seattle,1,1988
359500,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,Auburn,0,1993
760000,4.0,2.5,3300,165528,2.0,0,0,3,3300,0,Woodinville,0,1984
1925000,5.0,4.25,4830,8050,2.5,0,2,4,3710,1120,Seattle,1,1945
408000,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,Seattle,1,2014
875000,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,Seattle,0,1929
308000,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,Seattle,1,1979
880000,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,Seattle,0,1931
170000,2.0,1.0,1200,24792,2.0,0,0,2,1200,0,Redmond,0,1976
491500,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,Issaquah,0,1985
550000,4.0,1.5,2750,128502,1.0,0,0,2,1500,1250,Renton,0,1958
255000,2.0,1.0,1320,9967,1.0,0,0,3,940,380,Seattle,1,2001
635000,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,Kirkland,0,2005
850000,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,Seattle,1,1979
265000,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,Seattle,1,2008
349810,3.0,1.0,960,8855,1.0,0,0,4,960,0,Shoreline,1,1972
972000,4.0,1.75,2010,6300,1.0,0,2,5,1610,400,Seattle,0,1937
500000,4.0,3.0,3720,15048,3.0,0,0,3,3720,0,Renton,1,2014
570000,3.0,2.0,1890,29185,1.0,0,0,3,1470,420,Bellevue,1,2013
544000,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,Seattle,0,2007
439000,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,Renton,0,2006
530000,4.0,2.25,1980,15086,2.0,0,0,3,1980,0,Sammamish,1,2013
427500,2.0,2.0,1090,934,3.0,0,0,3,1090,0,Seattle,0,2008
1095000,4.0,2.75,3330,9143,2.0,0,0,4,3330,0,Kirkland,0,1995
435000,4.0,2.0,1880,3840,1.0,0,0,3,970,910,Seattle,0,1904
765000,5.0,3.0,2870,5700,1.0,0,0,3,1950,920,Seattle,1,2000
492650,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,Shoreline,1,2011
950000,4.0,2.5,3670,7680,2.5,0,0,3,3670,0,Issaquah,0,2007
457000,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,Seattle,0,2008
882566,4.0,2.5,3560,5265,3.0,0,0,3,3560,0,Redmond,0,2014
963000,4.0,3.25,3530,8589,2.0,0,0,3,3530,0,Kirkland,0,2007
2065000,4.0,3.75,4350,7965,2.0,0,0,3,4350,0,Bellevue,1,1923
800000,3.0,3.5,3830,221284,2.0,0,0,3,3530,300,Woodinville,0,1993
314500,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,Federal Way,0,1993
349500,3.0,2.0,1270,3600,1.0,0,0,3,1270,0,Seattle,1,2008
1198000,4.0,3.5,3400,3850,2.5,0,0,3,2790,610,Seattle,0,2008
580000,3.0,2.5,2200,11000,2.0,0,2,3,2200,0,Bellevue,0,1978
330000,3.0,2.5,1680,11312,1.0,0,0,3,1080,600,Seattle,1,1989
875000,5.0,3.5,3840,8279,2.0,0,0,3,3840,0,Sammamish,0,2001
500000,2.0,1.0,950,4500,1.0,0,2,3,850,100,Seattle,1,2003
691500,4.0,2.5,2600,7200,2.0,0,0,3,2600,0,Seattle,1,2002
459500,2.0,1.0,1250,3825,1.0,0,0,3,850,400,Seattle,0,1929
955500,4.0,1.75,2130,5080,1.5,0,0,3,2130,0,Seattle,1,1993
382500,3.0,1.75,1040,9000,1.0,0,0,4,1040,0,Issaquah,0,1967
1150000,4.0,2.5,3340,10422,2.0,0,0,3,3340,0,Kirkland,0,1996
1297000,6.0,2.75,2630,9420,2.0,0,0,5,2510,120,Seattle,0,1900
478000,3.0,2.25,1640,3896,2.0,0,0,3,1640,0,Issaquah,0,1994
260000,2.0,1.0,770,7906,1.0,0,0,4,770,0,Shoreline,0,1948
850000,4.0,3.25,4350,112750,1.0,0,0,3,2200,2150,Issaquah,0,2006
616000,4.0,1.75,1700,5846,1.0,0,0,3,1700,0,Seattle,1,2000
540000,3.0,1.75,2050,9580,1.0,0,0,3,1400,650,Sammamish,0,1984
507500,3.0,1.75,1990,9594,1.0,0,0,3,1190,800,Redmond,1,2004
241000,3.0,2.0,1770,7000,1.0,0,0,3,1770,0,Auburn,0,1986
485000,3.0,2.25,2440,47916,2.0,0,0,3,2090,350,Redmond,0,1991
695000,3.0,2.5,2620,51354,2.0,0,0,3,2620,0,Woodinville,1,2006
345000,2.0,1.0,1080,7775,1.0,0,0,3,1080,0,Seattle,1,2005
280000,3.0,1.0,1090,10710,1.0,0,0,4,1090,0,Renton,0,1962
1014250,3.0,1.0,1640,12855,1.5,0,0,5,1500,140,Bellevue,0,1920
739900,5.0,2.5,3290,5029,2.0,0,0,3,3290,0,Sammamish,1,2003
370000,2.0,1.0,860,6050,1.0,0,0,3,860,0,Seattle,1,2008
729032,4.0,2.5,2840,12866,1.0,0,0,4,1780,1060,Bellevue,0,1977
425000,3.0,1.5,1300,19163,1.0,0,0,3,1300,0,Redmond,1,2000
1080000,3.0,2.75,3890,7216,2.0,0,1,3,3260,630,Seattle,1,2010
337000,3.0,2.25,1460,941,3.0,0,0,3,1460,0,Seattle,0,2006
563000,4.0,1.0,1410,3376,1.5,0,0,5,1410,0,Seattle,1,1984
1695000,4.0,2.75,3770,10900,2.0,0,2,5,3070,700,Seattle,1,1956
245000,3.0,2.0,1190,4072,1.5,0,0,5,1190,0,Seattle,0,1907
590000,3.0,2.0,1410,6413,1.0,0,0,4,910,500,Seattle,1,1988
695000,3.0,2.0,2500,4080,1.5,0,0,5,1680,820,Seattle,1,1956
402500,2.0,1.0,800,2280,1.0,0,0,5,800,0,Seattle,0,1946
660000,3.0,2.0,2570,28500,1.0,0,0,3,1970,600,Redmond,1,2009
300000,3.0,2.75,2090,9620,1.0,0,0,3,1340,750,Federal Way,1,2000
600000,5.0,2.25,2980,7781,1.0,0,0,3,1580,1400,Seattle,1,2012
1110000,5.0,3.25,3350,4000,2.0,0,0,4,2510,840,Seattle,0,1997
332888,2.0,2.5,1050,1029,2.0,0,0,3,950,100,Seattle,0,2007
515000,2.0,1.0,1050,5000,1.0,0,0,5,1050,0,Seattle,0,1907
485000,4.0,1.75,1430,4096,2.0,0,0,3,1430,0,Seattle,1,2005
217500,3.0,1.75,1400,9546,1.0,0,0,4,1400,0,Federal Way,0,1984
502000,3.0,2.25,1600,45613,2.0,0,0,4,1600,0,Woodinville,0,1983
820000,3.0,2.25,2880,9750,2.0,0,0,3,2880,0,Bellevue,0,1989
1640000,3.0,3.25,3140,5445,2.0,0,3,4,2240,900,Seattle,0,1913
102500,2.0,1.0,820,4320,1.0,0,0,3,820,0,Seattle,1,1999
540000,4.0,2.5,2180,10140,1.0,0,0,4,1180,1000,Redmond,0,1968
600000,2.0,1.0,910,2002,1.5,0,0,3,910,0,Seattle,1,2005
406000,4.0,1.0,1580,8475,1.5,0,2,4,1580,0,Seattle,0,1928
620000,4.0,3.0,2130,6325,1.0,0,0,5,1440,690,Seattle,1,1985
1060000,4.0,2.5,4570,16015,2.0,0,2,3,4570,0,Sammamish,1,2009
401000,3.0,2.0,1240,11172,1.0,0,0,3,1000,240,Sammamish,0,1984
725000,3.0,1.75,1860,6000,2.0,0,2,4,1860,0,Seattle,0,1959
276000,1.0,0.75,370,1801,1.0,0,0,5,370,0,Seattle,0,1923
500000,5.0,3.25,3130,12087,2.0,0,0,3,2180,950,Issaquah,0,1975
2300000,4.0,4.75,3970,9778,2.0,0,2,4,3390,580,Seattle,0,1928
1565000,4.0,2.75,2970,12750,1.5,0,1,4,2130,840,Bellevue,1,1986
431000,4.0,2.5,2300,6087,2.0,0,0,3,2300,0,Renton,0,2001
433000,4.0,1.5,1550,5053,1.0,0,0,4,1180,370,Seattle,0,1963
920000,4.0,3.5,4080,10666,2.0,0,0,3,4080,0,Redmond,0,2005
482000,3.0,2.25,1710,21485,2.0,0,0,3,1710,0,Sammamish,0,1989
712000,3.0,2.5,2375,4094,2.0,0,0,3,2375,0,Redmond,0,2002
505000,4.0,2.75,2200,9778,1.0,0,0,4,1100,1100,Bellevue,0,1962
452000,3.0,1.75,1110,9012,1.0,0,0,4,1110,0,Redmond,0,1966
581000,4.0,1.0,1630,2566,1.5,0,0,3,1630,0,Seattle,1,2000
952500,4.0,1.5,2550,5055,2.0,0,0,4,2550,0,Seattle,0,1910
808000,4.0,2.25,2500,8866,2.0,0,0,4,2500,0,Bellevue,0,1987
476000,4.0,3.0,2890,6885,1.0,0,0,3,1590,1300,Seattle,1,2013
535000,4.0,1.75,1420,5000,1.5,0,0,4,1420,0,Seattle,0,1945
1356925,4.0,3.5,4270,5800,2.0,0,3,5,3170,1100,Seattle,0,1937
629800,3.0,2.5,2390,1984,2.0,0,0,3,2220,170,Issaquah,0,2008
399895,4.0,2.5,2701,4500,2.0,0,0,3,2701,0,Auburn,0,2014
825000,4.0,2.75,3990,6637,2.0,0,0,3,3990,0,Redmond,0,2003
300000,4.0,2.5,2303,3826,2.0,0,0,3,2303,0,Auburn,0,2006
640000,2.0,2.25,1540,965,3.0,0,0,3,1540,0,Seattle,0,2007
460000,3.0,2.5,1450,1053,2.0,0,0,3,940,510,Seattle,0,2008
525000,2.0,2.5,1160,1458,2.0,0,0,3,1040,120,Seattle,1,1912
1020000,4.0,3.5,3770,8501,2.0,0,0,3,3770,0,Kirkland,0,2008
675000,5.0,2.25,2900,10300,1.0,0,0,3,1450,1450,Bellevue,0,1985
512031,3.0,1.75,1540,3000,1.0,0,2,3,770,770,Seattle,1,1979
310000,2.0,1.0,700,3000,1.0,0,0,4,700,0,Seattle,1,1974
1075000,3.0,2.5,3280,10302,1.0,0,0,3,1680,1600,Seattle,1,2014
255000,4.0,2.0,2430,8960,1.0,0,0,3,1430,1000,Seattle,1,2012
453000,3.0,2.0,1660,15050,1.0,0,0,3,1260,400,Kirkland,1,2009
851000,5.0,3.25,3760,9792,2.0,0,0,3,2550,1210,Bellevue,0,1984
605000,3.0,2.25,2080,12134,1.0,0,0,4,1530,550,Redmond,0,1973
895000,4.0,2.25,1950,5950,1.0,0,0,3,1330,620,Seattle,1,2012
535000,3.0,1.75,2330,12141,1.0,0,0,3,1390,940,Woodinville,1,2009
580000,3.0,2.25,1900,3960,1.5,0,0,3,1200,700,Seattle,1,2010
1038000,4.0,1.75,1440,13296,1.0,0,0,4,1440,0,Bellevue,0,1967
599950,4.0,3.5,2500,3080,2.0,0,0,3,1810,690,Redmond,0,2008
700000,3.0,2.5,2490,23891,2.0,0,0,3,2490,0,Redmond,0,1993
480000,3.0,2.0,1470,10052,1.0,0,0,4,1470,0,Seattle,0,1956
185000,5.0,1.0,1590,6700,1.5,0,0,3,1090,500,Seattle,1,1999
411000,4.0,2.0,2370,76665,2.0,0,0,4,2370,0,Auburn,1,2000
690000,3.0,1.5,1760,4000,2.0,0,0,3,1760,0,Seattle,1,2008
265000,4.0,3.0,1940,8170,1.0,0,0,4,1940,0,Shoreline,0,1948
255000,4.0,2.25,1680,3179,2.0,0,0,3,1680,0,Auburn,0,2002
540000,3.0,2.25,1320,1800,2.0,0,0,3,1320,0,Seattle,0,1994
481015,3.0,2.25,1550,5511,2.0,0,0,3,1550,0,Kirkland,1,2000
575000,3.0,1.75,2680,8625,1.0,0,0,5,1590,1090,Issaquah,0,1974
475000,4.0,2.5,2040,7260,2.0,0,0,4,2040,0,Shoreline,0,1963
732000,3.0,3.75,2670,6517,2.5,0,4,4,2020,650,Seattle,0,1977
860000,4.0,1.75,1880,3720,1.5,0,0,4,1880,0,Seattle,0,1924
389000,4.0,1.75,2400,7700,1.5,0,0,4,1500,900,Seattle,0,1927
645000,3.0,1.75,2270,11472,1.0,0,0,4,1370,900,Seattle,0,1956
475000,4.0,2.5,1850,5444,2.0,0,0,5,1850,0,Kirkland,0,1981
550000,4.0,2.75,2160,5005,1.0,0,0,3,1430,730,Seattle,1,2000
782000,2.0,1.5,1570,3600,1.5,0,2,4,1320,250,Seattle,1,1990
545000,3.0,2.0,1340,7200,1.5,0,0,4,1340,0,Seattle,0,1923
600000,5.0,2.0,2190,9072,1.0,0,0,5,1110,1080,Redmond,0,1965
300000,2.0,1.0,1010,11919,1.0,0,0,3,1010,0,Shoreline,1,2012
723000,4.0,2.25,2430,4748,1.5,0,0,3,1630,800,Seattle,1,1954
496000,2.0,1.0,900,9260,1.0,0,0,3,900,0,Seattle,0,1946
625000,3.0,3.0,1820,1641,3.0,0,0,3,1540,280,Seattle,0,2006
475000,4.0,2.0,2100,13468,1.0,0,0,5,1050,1050,Seattle,0,1962
630000,4.0,2.5,2190,9880,1.0,0,0,4,1410,780,Kirkland,0,1979
660500,5.0,2.5,2950,5500,1.5,0,0,5,1720,1230,Seattle,0,1918
262000,5.0,1.0,1870,7800,1.0,0,0,3,1580,290,Seattle,1,2003
2147500,3.0,3.5,4660,5500,2.0,0,4,5,3040,1620,Seattle,1,1988
552000,3.0,2.5,1840,9900,1.0,0,0,3,1840,0,Bellevue,0,1978
1411600,2.0,2.5,3180,9400,2.0,0,4,5,2610,570,Bellevue,0,1985
736000,2.0,1.0,1500,4000,1.0,0,0,3,1100,400,Seattle,0,1933
355000,3.0,1.75,1730,7416,1.5,0,0,3,1730,0,Shoreline,1,2005
305000,3.0,1.0,1580,7424,1.0,0,0,3,1010,570,Renton,1,2003
484998,4.0,2.5,1540,1870,2.0,0,0,3,1540,0,Issaquah,0,2014
1054690,4.0,3.5,3390,3979,2.0,0,0,3,2610,780,Seattle,0,2014
334500,2.0,1.5,830,1858,2.0,0,0,3,830,0,Seattle,0,2005
309780,3.0,2.5,2242,4500,2.0,0,0,3,2242,0,Auburn,0,2014
795000,4.0,2.5,2890,7798,2.0,0,0,3,2890,0,Bellevue,0,2005
265050,2.0,1.5,800,2119,2.0,0,0,3,800,0,Seattle,0,2008
567500,3.0,2.5,2280,2502,2.0,0,0,3,1880,400,Issaquah,0,2006
915000,3.0,4.5,3850,62726,2.0,0,0,3,3120,730,Redmond,1,1923
285000,5.0,2.5,2270,6300,2.0,0,0,3,2270,0,Auburn,0,1995
445838,3.0,2.5,2250,5692,2.0,0,0,3,2250,0,Seattle,0,2000
1127000,4.0,2.5,3160,8281,2.0,0,0,4,3160,0,Kirkland,0,1995
835000,4.0,4.25,4930,25714,2.0,0,0,3,4930,0,Auburn,0,2005
290000,3.0,1.0,1440,11250,1.0,0,0,3,1440,0,Renton,1,2011
250000,3.0,1.75,1770,8868,1.0,0,0,4,1770,0,Auburn,0,1959
1012000,4.0,2.5,2980,16263,2.0,0,0,3,2980,0,Bellevue,0,1989
400000,4.0,2.25,2230,7200,1.0,0,0,4,1300,930,Shoreline,0,1963
312500,3.0,1.75,1830,7969,1.0,0,0,3,930,900,Renton,1,2008
575000,3.0,1.75,1530,6743,1.0,0,0,3,1410,120,Seattle,1,2005
810000,3.0,1.5,1520,9041,1.0,0,0,4,1520,0,Bellevue,1,1979
